Umur (bulan),Tinggi Badan (cm),Jenis Kelamin_perempuan
0.9166666666666666,0.7511068443318022,0
0.21666666666666667,0.42152230029628923,0
0.5166666666666666,0.42720479243483256,0
0.8333333333333334,0.7295133742053376,0
0.95,0.8056587688618183,0
0.8333333333333334,0.5465371273442424,1
0.5666666666666667,0.6079080424405104,1
0.016666666666666666,0.012813505301421613,0
0.7333333333333333,0.8522552043978734,0
0.4,0.46811873583234465,0
0.48333333333333334,0.687462932380117,0
0.9333333333333333,0.9102166242110153,0
0.5666666666666667,0.4715282311154706,1
0.2,0.34310390878439145,1
0.3,0.6238190204284318,0
0.6666666666666666,0.7897477908738969,1
0.16666666666666666,0.36583387733856476,1
0.7666666666666666,0.7806558034522276,0
0.26666666666666666,0.47493772639859655,0
0.45,0.5931335628802977,0
0.9333333333333333,0.9363560880483147,0
0.75,0.6135905345790537,0
0.9833333333333333,0.591997064452589,1
0.2,0.2555935298508242,1
0.0,0.2108034235373767,1
0.9333333333333333,0.5874510707417545,0
0.8833333333333333,0.7567893364703454,0
0.35,0.49994069180818723,0
0.8333333333333334,0.5601751084767465,0
0.0,0.013357239215177286,1
0.3,0.5454006289165337,0
0.9166666666666666,0.6692789575367785,0
0.6166666666666667,0.7601988317534717,0
0.9166666666666666,0.873848674524338,1
1.0,0.6090445408682189,1
0.1,0.3408309119289741,0
0.8,0.5317626477840298,0
0.3833333333333333,0.43629677985650206,0
0.9166666666666666,0.7817923018799361,0
0.95,0.6215460235730145,1
0.8666666666666667,0.7067834056511643,0
0.5666666666666667,0.7590623333257628,0
0.16666666666666666,0.4408427735673366,0
0.45,0.5669940990429986,0
0.43333333333333335,0.701100913512621,0
0.8333333333333334,0.8829406619460075,1
0.0,0.04429921306513063,0
0.23333333333333334,0.46698223740463585,0
0.55,0.5135786729406913,0
0.25,0.39651933488669877,0
0.45,0.6545044779765655,1
0.5166666666666666,0.6954184213740776,0
0.5833333333333334,0.6806439418138651,0
0.1,0.4465252657058799,1
0.45,0.4169763065854547,0
0.03333333333333333,0.3386344187749525,0
0.8333333333333334,0.6988279166572037,0
0.5333333333333333,0.591997064452589,0
0.8833333333333333,0.5999525534465496,0
0.6333333333333333,0.49198520281422653,1
0.03333333333333333,0.3205590190332881,0
0.08333333333333333,0.36469737891085596,1
0.8666666666666667,0.6692789575367785,1
0.7,0.5715400927538331,1
0.6833333333333333,0.7863382955907708,0
0.7666666666666666,0.8488457091147475,1
0.31666666666666665,0.4556172531275492,1
0.7333333333333333,0.6931454245186602,1
0.06666666666666667,0.28286949211583223,0
0.2,0.3215104386579267,0
0.016666666666666666,0.26090446009652457,0
0.7833333333333333,0.5260801556454865,0
0.016666666666666666,0.13223290883333416,1
0.5666666666666667,0.7170118915005422,0
0.36666666666666664,0.3771988616156514,0
0.23333333333333334,0.3556053914891867,1
0.15,0.5067596823744391,1
0.03333333333333333,0.36217925064500855,0
0.3833333333333333,0.4033383254529507,1
0.7166666666666667,0.6806439418138651,0
0.43333333333333335,0.5692670958984157,0
0.7333333333333333,0.7897477908738969,0
0.016666666666666666,0.21435726009858413,0
0.9666666666666667,0.9090801257833067,1
0.9,0.7908842893016054,1
0.25,0.5590386100490378,1
0.6,0.6124540361513452,1
0.13333333333333333,0.34992289935064336,0
0.016666666666666666,0.2220100011124776,0
0.21666666666666667,0.3317389245073048,1
0.55,0.7590623333257628,1
0.5666666666666667,0.5294896509286124,0
0.25,0.4169763065854547,1
0.0,0.11428570916537839,1
0.43333333333333335,0.6681424591090696,0
0.3833333333333333,0.5101691776575652,0
0.6166666666666667,0.6885994308078255,1
0.7,0.748833847476385,0
0.26666666666666666,0.3249199339410527,0
0.3333333333333333,0.6283650141392664,0
0.16666666666666666,0.4237952971517066,1
0.6166666666666667,0.7454243521932588,1
0.2,0.45220775784442324,0
0.9,0.6931454245186602,1
0.9833333333333333,0.6238190204284318,1
0.08333333333333333,0.17831163676663497,1
0.7666666666666666,0.5340356446394472,0
0.55,0.5635846037598723,0
0.4,0.5124421745129825,1
0.0,0.03606316099762508,1
0.016666666666666666,0.14746412129944064,0
0.6166666666666667,0.7261038789222117,1
0.03333333333333333,0.28052396576248473,1
0.3833333333333333,0.5704035943261244,0
0.7,0.7783828065968103,1
0.3833333333333333,0.4158398081577459,1
0.9333333333333333,0.7590623333257628,0
0.7,0.7442878537655503,0
0.11666666666666667,0.330602426079596,0
0.31666666666666665,0.4624362436938013,0
0.0,0.14039317315536604,1
1.0,0.8647566871026687,1
0.13333333333333333,0.41470330973003733,0
0.95,0.7499703459040935,0
0.23333333333333334,0.313554949663966,1
0.3833333333333333,0.6795074433861562,0
0.65,0.7511068443318022,1
0.48333333333333334,0.43061428771795873,0
0.8833333333333333,0.5817685786032111,0
0.21666666666666667,0.5090326792298565,1
0.21666666666666667,0.36583387733856476,1
0.4,0.5601751084767465,0
0.11666666666666667,0.2919614795375015,0
0.6,0.6488219858380223,1
0.31666666666666665,0.3396944135012655,1
0.13333333333333333,0.330602426079596,0
0.8666666666666667,0.9102166242110153,1
0.23333333333333334,0.3215104386579267,0
0.03333333333333333,0.20415040812811946,0
0.06666666666666667,0.4192493034408721,0
0.9833333333333333,0.6476854874103136,0
1.0,0.7261038789222117,0
0.3333333333333333,0.49880419338047854,0
0.5333333333333333,0.44311577042275396,0
0.8166666666666667,0.6533679795488571,0
0.2,0.5249436572177779,0
0.4666666666666667,0.42038580186858066,1
0.8333333333333334,0.8227062452774482,1
0.8666666666666667,0.7567893364703454,0
0.6166666666666667,0.5374451399225731,1
0.6666666666666666,0.5658576006152897,1
0.2,0.3067359590977141,0
0.9,0.6067715440128018,0
0.7166666666666667,0.4965311965250613,0
0.0,0.14857755143575901,1
0.7,0.7556528380426369,1
0.06666666666666667,0.3078724575254227,1
0.8666666666666667,0.7977032798678575,0
0.45,0.6044985471573844,0
0.8166666666666667,0.591997064452589,1
0.4666666666666667,0.5374451399225731,1
0.8833333333333333,0.6374570015609357,0
0.0,0.16549030175151158,1
0.55,0.701100913512621,0
0.03333333333333333,0.23995006717897283,0
0.0,0.09892502541138426,1
0.25,0.3987923317421159,0
0.65,0.7124658977897077,0
0.5166666666666666,0.5101691776575652,1
0.8833333333333333,0.8568011981087081,0
0.4,0.5658576006152897,1
0.05,0.2760505015495801,0
0.0,0.11186586568071433,1
0.75,0.7738368128859755,1
0.9166666666666666,0.6272285157115577,1
0.43333333333333335,0.673824951247613,0
0.5666666666666667,0.7624718286088888,0
0.8833333333333333,0.8317982326991175,1
0.03333333333333333,0.25757223572854326,1
0.5833333333333334,0.5942700613080064,1
0.6666666666666666,0.6772344465307388,0
1.0,0.7238308820667944,1
0.21666666666666667,0.5192611650792346,0
0.36666666666666664,0.663596465398235,0
0.9666666666666667,0.9011246367893461,0
0.48333333333333334,0.5999525534465496,0
0.9,0.6681424591090696,0
0.7,0.6067715440128018,1
0.85,0.6329110078501011,0
0.36666666666666664,0.4874392091033919,1
0.0,0.1624548364378663,0
0.1,0.24991103771228085,0
0.6166666666666667,0.5454006289165337,0
0.7166666666666667,0.5147151713683998,0
0.5166666666666666,0.4806202185371399,1
0.95,0.6647329638259437,0
0.8833333333333333,0.7772463081691016,0
0.7833333333333333,0.7181483899282509,0
0.7333333333333333,0.568130597470707,0
0.016666666666666666,0.18333783792145597,0
0.75,0.6056350455850931,1
0.75,0.5442641304888252,0
0.75,0.6101810392959278,0
0.5,0.5397181367779905,1
0.95,0.7681543207474321,1
0.7333333333333333,0.684053437096991,1
0.08333333333333333,0.14080718865224895,1
0.03333333333333333,0.2585694563721991,1
0.5,0.5147151713683998,0
0.3333333333333333,0.470391732687762,1
0.6333333333333333,0.5840415754586284,0
0.45,0.6249555188561403,0
0.016666666666666666,0.10297236355394912,1
0.5333333333333333,0.4249317955794154,0
0.43333333333333335,0.639729998416353,0
0.0,0.054899770618811794,1
0.4166666666666667,0.6965549198017863,0
0.8166666666666667,0.6374570015609357,1
0.6333333333333333,0.4942581996696439,1
0.9666666666666667,0.5954065597357151,1
0.03333333333333333,0.31201182229235613,1
0.26666666666666666,0.4624362436938013,1
0.08333333333333333,0.2851424889712494,1
0.16666666666666666,0.2158160848810209,1
0.55,0.7761098097413929,1
0.5833333333333334,0.5181246666515258,1
0.36666666666666664,0.5294896509286124,0
0.21666666666666667,0.27491400312187153,1
0.48333333333333334,0.5499466226273685,0
0.8166666666666667,0.684053437096991,0
0.1,0.22490807230269017,0
0.7833333333333333,0.6079080424405104,1
0.6,0.4851662122479746,1
0.05,0.13285169965828836,0
0.7,0.6590504716874003,1
0.2,0.34537690563980883,0
0.9833333333333333,0.9227181069158107,0
0.11666666666666667,0.391973341175864,0
0.11666666666666667,0.43743327828421064,1
0.0,0.10312264139985527,1
0.1,0.426068294007124,1
0.9333333333333333,0.935219589620606,1
0.8166666666666667,0.8147507562834876,0
0.0,0.06272723329965646,1
0.25,0.39765583331440735,1
0.05,0.13967069022454026,1
0.85,0.8477092106870386,0
0.55,0.6442759921271878,1
0.8166666666666667,0.7511068443318022,0
0.3,0.5806320801755024,1
0.03333333333333333,0.18487228797000166,1
0.08333333333333333,0.22490807230269017,1
0.26666666666666666,0.5488101241996598,0
0.8666666666666667,0.7613353301811802,0
0.75,0.5635846037598723,1
0.3833333333333333,0.46016324683838394,1
0.16666666666666666,0.46016324683838394,1
0.0,0.20778626161889513,0
0.016666666666666666,0.06027121222197995,1
0.25,0.3260564323687615,0
0.5166666666666666,0.44993476098900587,0
0.6833333333333333,0.697691418229495,1
0.0,0.08752624243586304,0
0.95,0.6010890518742585,0
0.15,0.34537690563980883,1
0.9333333333333333,0.6181365282898884,1
0.95,0.6124540361513452,0
0.6333333333333333,0.5169881682238172,0
0.5,0.697691418229495,1
0.016666666666666666,0.279095332115348,1
0.43333333333333335,0.4612997452660925,1
0.016666666666666666,0.3360100176902605,0
0.7166666666666667,0.735195866343881,1
0.9833333333333333,0.735195866343881,0
0.11666666666666667,0.4544807546998406,0
0.5833333333333334,0.663596465398235,0
0.5333333333333333,0.6988279166572037,0
0.23333333333333334,0.34424040721210003,1
0.11666666666666667,0.4033383254529507,0
0.06666666666666667,0.42947778929024993,0
0.6666666666666666,0.6204095251453056,1
0.7166666666666667,0.5044866855190219,0
0.8666666666666667,0.8863501572291334,1
0.43333333333333335,0.6408664968440617,1
0.8166666666666667,0.7636083270365975,1
0.03333333333333333,0.351246197608699,1
0.08333333333333333,0.1680831509172569,1
0.0,0.08520997687083343,0
0.48333333333333334,0.6510949826934397,1
0.35,0.5431276320611165,0
0.16666666666666666,0.313554949663966,1
0.016666666666666666,0.11018324303946958,1
0.55,0.5169881682238172,0
0.7,0.5817685786032111,1
0.0,0.2101290395003741,0
0.7333333333333333,0.639729998416353,0
0.4166666666666667,0.5078961808021479,0
0.7,0.615863531434471,0
0.4666666666666667,0.6692789575367785,0
0.3,0.46016324683838394,1
0.35,0.5794955817477937,0
0.03333333333333333,0.35935483312922634,1
1.0,0.9568130597470706,0
0.6666666666666666,0.8295252358437001,1
0.03333333333333333,0.39438950884277,0
0.5833333333333334,0.6579139732596918,1
0.23333333333333334,0.46584573897692727,1
0.85,0.6385934999886443,1
0.9166666666666666,0.8602106933918342,1
0.08333333333333333,0.347649902495226,0
0.8166666666666667,0.7101929009342903,0
0.25,0.46811873583234465,0
0.0,0.11386378046044687,0
0.11666666666666667,0.39538283645899,0
0.55,0.5056231839467306,0
0.3,0.3999288301698247,1
0.7166666666666667,0.6010890518742585,1
0.95,0.9158991163495586,1
0.85,0.5465371273442424,1
0.48333333333333334,0.45220775784442324,1
0.6333333333333333,0.6101810392959278,0
0.9166666666666666,0.8886231540845507,1
0.23333333333333334,0.36810687419398214,0
0.5,0.6056350455850931,1
0.7166666666666667,0.7295133742053376,1
0.26666666666666666,0.5851780738863371,0
0.23333333333333334,0.5238071587900691,0
0.65,0.48402971382026583,1
0.43333333333333335,0.48971220595880915,0
0.8333333333333334,0.6533679795488571,1
0.7,0.6351840047055185,1
0.8666666666666667,0.8329347311268261,1
0.48333333333333334,0.6999644150849121,1
0.03333333333333333,0.0945478030881145,0
0.55,0.5942700613080064,1
0.6333333333333333,0.5192611650792346,1
0.75,0.8295252358437001,0
0.6166666666666667,0.5078961808021479,0
0.43333333333333335,0.3794718584710688,1
0.016666666666666666,0.09316192954385993,0
0.6166666666666667,0.6135905345790537,0
0.35,0.5283531525009039,1
0.7333333333333333,0.6806439418138651,1
0.6333333333333333,0.4772107232540139,1
0.9166666666666666,0.7124658977897077,1
0.5166666666666666,0.6181365282898884,0
0.9,0.9147626179218501,0
0.016666666666666666,0.1937121723164239,0
0.6666666666666666,0.7999762767232749,0
0.6833333333333333,0.6931454245186602,1
0.5,0.5999525534465496,0
0.2833333333333333,0.4317507861456673,1
0.08333333333333333,0.23172706286894218,0
0.85,0.6613234685428176,0
0.6833333333333333,0.5306261493563212,0
0.7333333333333333,0.8136142578557787,1
0.3,0.5419911336334079,0
0.08333333333333333,0.3760623631879426,0
0.016666666666666666,0.31476203491739263,0
0.06666666666666667,0.2760505015495801,1
0.5666666666666667,0.4340237830010847,1
0.03333333333333333,0.2549548986233773,0
0.48333333333333334,0.5965430581634238,1
0.8666666666666667,0.7170118915005422,0
0.23333333333333334,0.49198520281422653,0
0.6,0.5169881682238172,1
0.5333333333333333,0.5942700613080064,0
0.2833333333333333,0.5454006289165337,1
1.0,0.6090445408682189,0
0.016666666666666666,0.32645740505676324,1
0.9666666666666667,0.911353122638724,1
0.8166666666666667,0.6829169386692823,1
0.016666666666666666,0.16195113660522253,0
0.2833333333333333,0.588587569169463,0
0.2833333333333333,0.5408546352056991,1
0.5833333333333334,0.6044985471573844,0
0.13333333333333333,0.2771869999772889,0
0.6166666666666667,0.5738130896092505,0
0.3,0.3715163694771081,0
0.016666666666666666,0.33677912352020645,0
0.5333333333333333,0.473801227970888,0
0.08333333333333333,0.44311577042275396,1
0.7666666666666666,0.5976795565911323,0
0.23333333333333334,0.3851543506096121,0
0.4,0.5283531525009039,0
0.4666666666666667,0.49084870438651795,1
0.5333333333333333,0.7408783584824242,1
0.5166666666666666,0.47607422482630535,0
0.23333333333333334,0.5317626477840298,0
0.5333333333333333,0.7636083270365975,1
0.8333333333333334,0.626092017283849,1
0.05,0.2908249811097927,1
0.7166666666666667,0.6817804402415736,1
0.7833333333333333,0.6760979481030304,0
0.75,0.8124777594280702,0
0.8166666666666667,0.7749733113136842,0
0.3333333333333333,0.3999288301698247,0
1.0,0.9659050471687399,0
0.3333333333333333,0.3931098396035726,0
0.85,0.5692670958984157,0
0.13333333333333333,0.38970034432044665,0
0.55,0.7431513553378416,0
0.6833333333333333,0.5579021116213291,1
0.9,0.5647211021875812,0
0.9666666666666667,0.8249792421328653,1
0.4666666666666667,0.5454006289165337,1
0.55,0.5556291147659119,1
0.0,0.0860591888748945,1
0.016666666666666666,0.012226955209710066,0
0.7,0.5238071587900691,1
0.016666666666666666,0.2752380408024452,0
0.5,0.4726647295431792,1
0.85,0.7658813238920149,0
0.016666666666666666,0.0795988016791439,0
0.16666666666666666,0.4067478207360766,1
0.03333333333333333,0.28448110452109154,0
0.5666666666666667,0.554492616338203,0
0.016666666666666666,0.05294533691660608,0
0.16666666666666666,0.5101691776575652,1
0.11666666666666667,0.4726647295431792,0
0.9,0.8192967499943221,1
0.8833333333333333,0.5760860864646679,1
0.95,0.684053437096991,1
0.016666666666666666,0.11205174552830932,1
0.7,0.5556291147659119,0
0.03333333333333333,0.3932542252562625,1
0.36666666666666664,0.6465489889826052,1
0.8166666666666667,0.8624836902472514,0
0.45,0.7204213867836683,0
0.8333333333333334,0.6317745094223922,1
0.7833333333333333,0.5874510707417545,1
0.9333333333333333,0.5692670958984157,1
0.9666666666666667,0.9613590534579052,1
0.6166666666666667,0.4806202185371399,0
0.4,0.602225550301967,0
0.9666666666666667,0.8965786430785113,0
0.7666666666666666,0.673824951247613,0
0.8333333333333334,0.6192730267175971,1
0.4,0.5590386100490378,1
0.16666666666666666,0.30218996538687937,1
0.03333333333333333,0.34839073200228565,0
0.31666666666666665,0.46698223740463585,0
0.95,0.802249273578692,0
0.3,0.4783472216817225,0
0.9333333333333333,0.6090445408682189,1
0.75,0.5010771902358958,1
0.8666666666666667,0.6351840047055185,0
0.45,0.5294896509286124,0
0.18333333333333332,0.30218996538687937,0
0.7333333333333333,0.5431276320611165,0
0.6166666666666667,0.5033501870913132,0
0.3333333333333333,0.37833536004336,1
0.4,0.38174485532648594,0
0.2,0.38288135375419474,0
0.25,0.49880419338047854,0
0.9333333333333333,0.6624599669705263,0
0.8666666666666667,0.782928800307645,0
0.23333333333333334,0.5238071587900691,1
0.4166666666666667,0.6476854874103136,1
0.3,0.4112938144469114,1
0.7166666666666667,0.687462932380117,1
0.85,0.7624718286088888,0
0.5333333333333333,0.5022136886636046,0
0.45,0.4874392091033919,0
0.8333333333333334,0.7476973490486761,1
0.6833333333333333,0.6556409764042744,0
0.016666666666666666,0.19967861493973516,1
0.016666666666666666,0.04405424663043289,1
0.5166666666666666,0.6374570015609357,1
0.5,0.439706275139628,0
0.016666666666666666,0.1676125008376803,1
0.0,0.22193777443140095,0
0.9166666666666666,0.7499703459040935,0
1.0,0.969314542451866,1
0.1,0.4635727421215099,0
0.95,0.7567893364703454,1
0.15,0.2158160848810209,1
0.03333333333333333,0.06607538733201346,0
0.0,0.035490785212095255,0
0.2833333333333333,0.4408427735673366,1
1.0,0.7977032798678575,1
0.9,0.6488219858380223,1
0.7166666666666667,0.8227062452774482,0
0.18333333333333332,0.2840059905435408,0
0.6833333333333333,0.6488219858380223,1
0.6833333333333333,0.574949588036959,1
0.9333333333333333,0.7499703459040935,1
0.3833333333333333,0.6670059606813611,1
0.3833333333333333,0.6283650141392664,1
0.3333333333333333,0.5158516697961085,1
0.8333333333333334,0.7567893364703454,0
0.23333333333333334,0.48175671696484856,1
0.016666666666666666,0.06727724159814064,1
0.55,0.7579258348980543,0
0.7166666666666667,0.5033501870913132,1
0.13333333333333333,0.45334425627213204,1
0.7333333333333333,0.7465608506209677,1
0.08333333333333333,0.22604457073039885,0
0.7833333333333333,0.5215341619346519,1
0.7333333333333333,0.636320503133227,0
0.13333333333333333,0.3374214166458481,0
0.21666666666666667,0.46016324683838394,0
0.9,0.8147507562834876,1
0.31666666666666665,0.34424040721210003,0
0.8,0.8386172232653694,0
0.016666666666666666,0.3052205701458972,0
0.9333333333333333,0.9545400628916533,0
0.21666666666666667,0.4874392091033919,1
0.0,0.053449404321242455,1
0.18333333333333332,0.23513655815206824,1
0.8166666666666667,0.591997064452589,0
0.21666666666666667,0.5442641304888252,1
0.31666666666666665,0.6306380109946838,0
0.85,0.7033739103680384,1
0.0,0.14964310269356562,0
0.13333333333333333,0.45902674841067537,1
0.3333333333333333,0.5863145723140456,0
0.2,0.29650747324833604,1
0.016666666666666666,0.06402471281893496,1
1.0,0.6317745094223922,0
0.16666666666666666,0.3408309119289741,1
0.7166666666666667,0.7101929009342903,1
0.31666666666666665,0.5215341619346519,0
0.15,0.28059649526041486,1
0.23333333333333334,0.4192493034408721,0
0.016666666666666666,0.3084210858745505,0
0.8333333333333334,0.6238190204284318,1
0.31666666666666665,0.42834129086254136,1
0.85,0.9147626179218501,0
0.3,0.3226469370856355,1
0.3,0.5147151713683998,1
0.03333333333333333,0.31371504397212746,1
0.6833333333333333,0.5635846037598723,1
0.95,0.8533917028255821,0
0.1,0.3340119213627222,0
0.2,0.456753751555258,1
0.9333333333333333,0.7374688631992984,0
0.9666666666666667,0.8624836902472514,0
0.8333333333333334,0.7442878537655503,0
0.5666666666666667,0.5783590833200852,0
0.7666666666666666,0.6476854874103136,1
0.7333333333333333,0.6692789575367785,1
0.4666666666666667,0.470391732687762,1
0.6666666666666666,0.5374451399225731,1
0.8333333333333334,0.6090445408682189,1
0.08333333333333333,0.32719293079647005,0
0.75,0.5794955817477937,0
0.21666666666666667,0.5101691776575652,1
0.5,0.7090564025065816,1
0.7,0.6101810392959278,0
0.9166666666666666,0.7886112924461882,1
0.36666666666666664,0.6556409764042744,0
0.3,0.48971220595880915,1
0.1,0.36128788362773,0
0.21666666666666667,0.5408546352056991,0
0.7,0.5010771902358958,1
0.2,0.4419792719950454,1
0.6333333333333333,0.6147270330067623,1
0.06666666666666667,0.3090089559531315,1
0.2,0.2771869999772889,1
0.8166666666666667,0.6204095251453056,0
0.36666666666666664,0.6533679795488571,0
0.26666666666666666,0.41356681130232875,1
0.5833333333333334,0.6942819229463689,1
0.7333333333333333,0.6954184213740776,0
0.75,0.7613353301811802,1
0.3333333333333333,0.48971220595880915,0
0.36666666666666664,0.5363086414948646,0
0.8833333333333333,0.6999644150849121,0
0.36666666666666664,0.5863145723140456,1
0.3833333333333333,0.41470330973003733,0
1.0,0.8715756776689209,0
0.3,0.45902674841067537,0
0.2833333333333333,0.4806202185371399,0
0.03333333333333333,0.14790776009030915,1
0.9,0.5533561179104945,1
0.2833333333333333,0.5056231839467306,0
0.6,0.47607422482630535,1
0.2833333333333333,0.3567418899168955,1
0.6666666666666666,0.7420148569101329,1
0.6166666666666667,0.6579139732596918,1
0.6166666666666667,0.6726884528199043,0
0.7833333333333333,0.7840652987353535,0
0.9666666666666667,0.7920207877293143,1
0.5333333333333333,0.5113056760852739,1
1.0,0.8442997154039128,1
0.65,0.663596465398235,1
0.0,0.12547209037874296,0
0.03333333333333333,0.14573092136763044,1
0.5333333333333333,0.7397418600547155,1
0.3333333333333333,0.35787838834460406,0
0.7833333333333333,0.802249273578692,0
0.85,0.8181602515666134,1
0.7833333333333333,0.5840415754586284,1
0.8666666666666667,0.6760979481030304,1
0.9166666666666666,0.8261157405605742,1
0.2,0.32037394023021815,1
0.016666666666666666,0.03558169866909172,0
0.9,0.5624481053321638,0
0.18333333333333332,0.30332646381458817,0
0.5333333333333333,0.6715519543921956,1
0.11666666666666667,0.2771869999772889,1
0.11666666666666667,0.3465134040675174,1
0.11666666666666667,0.2465015424291549,0
0.36666666666666664,0.6420029952717704,1
0.8666666666666667,0.9295370974820626,1
0.95,0.5601751084767465,1
0.13333333333333333,0.49766769495276986,0
0.85,0.6295015125669751,1
0.5333333333333333,0.439706275139628,1
0.9333333333333333,0.7249673804945028,1
0.2,0.48971220595880915,1
0.8,0.5408546352056991,0
0.6666666666666666,0.602225550301967,0
0.016666666666666666,0.3312158695238544,1
0.7,0.7204213867836683,0
0.6666666666666666,0.7670178223197236,1
0.016666666666666666,0.21481744507061573,0
0.5,0.4726647295431792,0
0.75,0.5624481053321638,1
0.25,0.3158279465193834,1
0.03333333333333333,0.24681659747678342,0
0.3333333333333333,0.48402971382026583,1
0.016666666666666666,0.30484959446727167,1
0.8166666666666667,0.7920207877293143,1
0.9833333333333333,0.6647329638259437,0
0.45,0.46584573897692727,0
0.7833333333333333,0.7579258348980543,0
0.2833333333333333,0.5942700613080064,0
0.85,0.5726765911815418,1
0.9333333333333333,0.9499940691808185,1
0.016666666666666666,0.17019526145545272,1
0.2,0.41356681130232875,1
0.0,0.09147425855018831,0
0.16666666666666666,0.4237952971517066,0
0.016666666666666666,0.13421152929686053,0
0.016666666666666666,0.1077115905043764,0
0.5166666666666666,0.4112938144469114,1
0.016666666666666666,0.23386611966236603,1
0.11666666666666667,0.40447482388065925,0
0.4,0.6817804402415736,0
0.31666666666666665,0.4192493034408721,1
0.6666666666666666,0.697691418229495,1
0.03333333333333333,0.1752641879070701,1
0.13333333333333333,0.4783472216817225,1
0.4666666666666667,0.4169763065854547,1
0.7833333333333333,0.7556528380426369,1
0.48333333333333334,0.5522196194827856,1
0.85,0.5704035943261244,1
0.23333333333333334,0.5340356446394472,1
0.8166666666666667,0.748833847476385,1
0.75,0.6783709449584477,0
0.13333333333333333,0.1839941289051783,0
0.6,0.5965430581634238,1
0.5166666666666666,0.7283768757776289,1
0.9,0.9056706305001808,1
0.9666666666666667,0.6760979481030304,1
0.9666666666666667,0.9488575707531101,0
0.016666666666666666,0.11886111335373317,0
0.06666666666666667,0.17717513833892629,1
0.6,0.6908724276632429,1
0.8166666666666667,0.5829050770309198,1
0.6166666666666667,0.4772107232540139,1
0.36666666666666664,0.6147270330067623,1
0.016666666666666666,0.33653865600371924,0
0.6166666666666667,0.4953946980973525,0
0.31666666666666665,0.4022018270252421,0
0.016666666666666666,0.15314752850741786,1
0.7166666666666667,0.6351840047055185,1
0.5666666666666667,0.7238308820667944,1
0.36666666666666664,0.5624481053321638,0
0.7833333333333333,0.6942819229463689,0
0.7666666666666666,0.8374807248376609,0
0.55,0.6965549198017863,1
0.8666666666666667,0.7363323647715895,1
0.3833333333333333,0.5022136886636046,1
0.55,0.6215460235730145,0
0.13333333333333333,0.29650747324833604,0
0.0,0.1241250312808706,0
0.3333333333333333,0.636320503133227,1
0.5,0.6908724276632429,0
0.7333333333333333,0.7556528380426369,0
0.9166666666666666,0.7908842893016054,1
0.13333333333333333,0.3294659276518874,0
0.65,0.5726765911815418,0
0.0,0.13142222240966306,0
0.0,0.05280951768667075,1
0.3333333333333333,0.5579021116213291,0
0.6666666666666666,0.8181602515666134,1
0.15,0.2760505015495801,1
0.4,0.42720479243483256,1
0.0,0.056705919426651485,0
0.016666666666666666,0.30699429235010767,0
0.7,0.7988397782955662,1
0.23333333333333334,0.40561132230836805,1
0.7,0.6090445408682189,0
0.75,0.6613234685428176,0
0.6666666666666666,0.6454124905548962,1
0.03333333333333333,0.29478066141347237,1
0.2833333333333333,0.6124540361513452,0
0.35,0.5328991462117385,1
0.05,0.1760386399112176,1
0.95,0.9443115770422753,1
0.48333333333333334,0.554492616338203,1
0.8,0.6067715440128018,0
0.31666666666666665,0.47493772639859655,1
0.7166666666666667,0.7681543207474321,1
0.016666666666666666,0.31020175194343413,0
0.55,0.5897240675971719,1
0.5333333333333333,0.6715519543921956,0
0.016666666666666666,0.29321175419796885,1
0.7333333333333333,0.5249436572177779,0
0.7166666666666667,0.6647329638259437,1
0.06666666666666667,0.19308611632684758,1
0.85,0.8261157405605742,0
0.1,0.3624243820554388,1
0.6666666666666666,0.5385816383502818,1
0.0,0.03397314316580502,0
0.18333333333333332,0.36697037576627334,0
0.13333333333333333,0.47493772639859655,0
0.016666666666666666,0.053525745264607405,1
0.18333333333333332,0.28741548582666676,0
0.016666666666666666,0.15781920217234746,1
0.03333333333333333,0.19510680799056224,1
0.85,0.7295133742053376,0
0.25,0.49994069180818723,1
0.08333333333333333,0.32832942922417885,1
0.9666666666666667,0.6306380109946838,0
0.7166666666666667,0.5556291147659119,1
0.75,0.7556528380426369,1
0.95,0.6670059606813611,0
0.3333333333333333,0.6067715440128018,0
0.18333333333333332,0.31014545438084007,1
0.6333333333333333,0.48175671696484856,0
0.95,0.6885994308078255,0
0.15,0.4010653285975333,1
0.7166666666666667,0.802249273578692,1
0.9,0.6590504716874003,1
0.48333333333333334,0.5385816383502818,0
0.6833333333333333,0.8340712295545348,1
0.13333333333333333,0.391973341175864,0
1.0,0.7226943836390854,0
0.48333333333333334,0.4726647295431792,1
0.5333333333333333,0.6306380109946838,0
0.48333333333333334,0.4101573160192026,1
0.4,0.684053437096991,1
0.7666666666666666,0.6317745094223922,0
0.03333333333333333,0.06538880078664688,1
0.9,0.7613353301811802,1
0.95,0.9056706305001808,1
0.15,0.3408309119289741,1
0.5666666666666667,0.4556172531275492,1
0.25,0.5203976635069432,1
0.45,0.45107125941671466,0
0.43333333333333335,0.5374451399225731,1
0.03333333333333333,0.33630034023148503,0
0.9,0.6510949826934397,0
0.9666666666666667,0.5783590833200852,1
0.6166666666666667,0.6681424591090696,0
0.2833333333333333,0.5863145723140456,0
0.95,0.9340830911928973,1
0.5166666666666666,0.7295133742053376,1
0.6333333333333333,0.5783590833200852,1
0.6333333333333333,0.6863264339524083,1
